ID,SIGHTING_DATE,CITY_STATE,COUNTRY_CODE,SHAPE,DURATION,DATE_POSTED
341,04/11/2006,grimsby (uk/england),gb,light,300,07/12/2006
342,04/11/2006,swindon (uk/england),gb,triangle,30,07/12/2006
343,04/11/2006,coventry (uk/england),gb,light,240,07/12/2006
344,04/11/2006,coventry (uk/england),gb,circle,300,07/12/2006
345,04/11/2009,london (uk/england),gb,sphere,240,14/02/2010
347,04/11/2012,cheshire (uk/england),gb,sphere,40,04/11/2012
349,04/11/2013,bracknell (uk/england),gb,light,20,20/11/2013
352,05/11/2002,london (uk/england),gb,cross,120,15/05/2006
353,05/11/2003,huddersfield (uk/england),gb,triangle,120,26/11/2003
354,05/11/2003,dunstable (uk/england),gb,cigar,420,19/12/2003
355,05/11/2006,westbury (uk/england),gb,light,300,14/12/2006
356,05/11/2006,chesterfield (uk england),gb,light,600,07/12/2006
357,05/11/2009,birmingham (uk/england),gb,egg,60,12/12/2009
358,05/11/2009,carmarthenshire (uk/wales),gb,sphere,1200,12/12/2009
359,05/11/2009,dagenham (uk/england),gb,fireball,90,13/04/2010
361,05/11/2012,london (uk/england),gb,circle,60,19/11/2012
362,05/11/2013,norwich (norfolk)(uk/england),gb,oval,5,11/11/2013
363,06/11/1998,bath (uk/england),gb,light,10,19/11/1998
200,07/11/2004,shropshire (uk/england),gb,teardrop,1200,15/07/2005
201,07/11/2008,abercarn (uk/wales),gb,light,600,10/01/2009
205,09/11/2001,slough (uk/england),gb,formation,10,20/11/2001
210,09/11/2008,rugeley (uk/england),gb,light,180,10/01/2009
212,09/11/2013,kirkcaldy (uk/scotland),gb,formation,360,11/11/2013
233,01/12/1951,crewe (uk/england),gb,cigar,15,19/03/2002
303,01/12/2001,horsham (uk/england),gb,fireball,20,05/12/2001
305,01/12/2008,birkenhead (uk/england),gb,diamond,8,10/01/2009
307,01/12/2012,lancashire (uk/england),gb,sphere,60,20/12/2012
219,10/12/2007,leven (uk/scotland),gb,fireball,900,04/03/2008
220,10/12/2008,leicester (uk/england),gb,disk,30,19/03/2009
221,10/12/2013,bristol (uk/england),gb,disk,900,12/12/2013
222,11/12/1980,birmingham (uk/england),gb,other,300,02/09/2005
223,11/12/1992,st. andrews (uk/scotland),gb,sphere,600,17/01/2004
224,11/12/2000,grantham (uk/england),gb,,60,20/12/2000
225,11/12/2001,north yorkshire (uk/england),gb,light,10,11/01/2002
226,11/12/2002,leeds (uk/england),gb,light,15,23/12/2002
227,11/12/2003,cardiff (uk/wales),gb,light,2700,19/12/2003
228,11/12/2006,birmingham (uk/england),gb,egg,2,14/12/2006
229,11/12/2006,birmingham (uk/england),gb,light,5,14/12/2006
230,11/12/2006,doncaster (uk/england),gb,light,5,04/02/2013
231,11/12/2006,birmingham (uk/england),gb,flash,10,14/12/2006
232,11/12/2012,durham (uk/england),gb,other,360,04/02/2013
365,12/12/2001,carlisle (uk/england),gb,unknown,30,11/01/2002
366,12/12/2002,somerset (uk/england),gb,disk,1560,04/03/2003
367,12/12/2002,maidstone (uk/england),gb,teardrop,300,23/12/2002
368,12/12/2006,coatbridge (uk/scotland),gb,oval,5,14/12/2006
369,12/12/2006,coatbridge (uk/scotland),gb,circle,3,24/02/2007
370,12/12/2008,manchester (uk/england),gb,sphere,45,10/01/2009
371,12/12/2011,bristol (avon) (uk/england),gb,sphere,60,17/12/2011
372,13/12/1998,ashburton (uk/england),gb,cigar,120,24/05/2005
373,13/12/2001,cardiff (uk/wales),gb,other,60,11/01/2002
450,13/12/2009,ellesmere port (uk/england),gb,diamond,240,14/02/2010
451,14/12/2003,newport (uk/wales),gb,light,15,19/12/2003
452,14/12/2010,london (uk/england),gb,light,3,05/01/2011
453,14/12/2011,manchester (uk/england),gb,fireball,3,17/12/2011
454,15/12/2003,dunstable (uk/england),gb,unknown,900,19/12/2003
455,15/12/2003,coventry (uk/england),gb,light,2,19/12/2003
456,15/12/2005,scarborough (uk/england),gb,oval,8,15/05/2006
457,15/12/2007,london (uk/england),gb,other,600,21/01/2008
458,15/12/2008,derby (uk/england),gb,circle,300,10/01/2009
459,15/12/2010,uplyme (uk/england),gb,circle,300,05/01/2011
460,15/12/2012,darwen (uk/england),gb,light,1,20/12/2012
461,16/12/1972,gravesend (uk/england),gb,triangle,20,02/09/2005
462,17/12/2001,addlestone (uk/england),gb,formation,60,11/01/2002
463,17/12/2002,congerstone (uk/england),gb,diamond,600,23/12/2002
464,18/12/2000,london (uk/england),gb,light,180,20/12/2000
465,18/12/2007,helmsley (uk/england),gb,light,30,12/06/2008
466,19/12/2002,london (uk/england),gb,diamond,10,04/03/2003
467,19/12/2002,ystradgynlais (uk/wales),gb,teardrop,20,23/12/2002
468,19/12/2004,brighton (uk/england),gb,light,60,11/01/2005
469,19/12/2005,birmingham (uk/england),gb,circle,240,14/02/2006
482,02/12/2003,liverpool (uk/england),gb,unknown,900,09/12/2003
483,02/12/2005,gloucester (uk/england),gb,light,60,16/12/2005
484,02/12/2007,bridgewater (uk/england),gb,disk,2,12/06/2008
474,20/12/2000,whaley bridge (uk/england),gb,other,120,16/03/2001
475,20/12/2003,manchester (uk/england),gb,diamond,120,13/04/2010
476,20/12/2006,liverpool (uk/england),gb,disk,1800,01/02/2007
477,20/12/2006,stockport (uk/england),gb,diamond,60,01/02/2007
478,20/12/2008,haywards heath (uk/england),gb,,600,19/03/2009
485,22/12/2003,edinburgh (uk/scotland),gb,light,300,17/01/2004
486,22/12/2003,gloucester (uk/england),gb,sphere,60,17/01/2004
487,22/12/2004,birmingham (uk/england),gb,flash,3,11/01/2005
488,22/12/2004,oxford (uk/england),gb,cigar,240,11/01/2005
489,22/12/2008,mablethorpe (uk/england),gb,light,240,10/01/2009
490,22/12/2009,oldham (uk/england),gb,triangle,5,14/02/2010
491,23/12/2005,worcester (uk/england),gb,light,3,14/02/2006
492,23/12/2005,birmingham (uk/england),gb,triangle,60,14/02/2006
493,23/12/2008,harwich (uk/england),gb,fireball,120,10/01/2009
494,23/12/2008,north shields (uk/england),gb,circle,30,10/01/2009
495,23/12/2010,southport (uk/england),gb,triangle,3600,31/01/2011
496,23/12/2011,rotherham (uk/england),gb,other,60,12/01/2012
497,24/12/1997,watford (uk/england),gb,circle,5,16/02/2000
498,24/12/2002,doncaster (uk/england),gb,circle,180,04/03/2003
499,24/12/2008,uddingston (uk/scotland),gb,circle,300,10/01/2009
500,24/12/2009,bath (uk/england),gb,other,30,14/02/2010
501,24/12/2009,consett (durham co.) (uk/england),gb,fireball,180,14/02/2010
502,24/12/2009,greenock (uk/scotland),gb,light,60,14/02/2010
503,24/12/2009,glasgow (uk/scotland),gb,triangle,300,14/02/2010
504,24/12/2013,dartmouth (uk/england),gb,flash,3,10/01/2014
505,25/12/1996,london (uk/england),gb,light,120,13/04/2010
374,25/12/1998,haltwhistle (near) (uk/england),gb,light,300,17/01/2004
375,25/12/2001,hartlepool (uk/england),gb,unknown,600,12/06/2002
376,25/12/2002,london (uk/england),gb,diamond,300,04/03/2003
377,25/12/2005,horsham (uk/england),gb,unknown,30,14/02/2006
378,25/12/2008,london (uk/england),gb,light,120,10/01/2009
379,25/12/2008,midgham (uk/england),gb,other,120,10/01/2009
380,25/12/2008,taunton (uk/england),gb,oval,120,10/01/2009
381,25/12/2008,st. andrews (uk/scotland),gb,light,240,19/03/2009
382,25/12/2009,birmingham (uk/england),gb,triangle,120,14/02/2010
383,25/12/2010,coventry (uk/england),gb,light,5,05/01/2011
384,25/12/2010,glasgow (uk/scotland),gb,sphere,3600,19/11/2012
385,25/12/2010,nottingham (uk/england),gb,circle,180,05/01/2011
386,25/12/2012,raunds (uk/england),gb,circle,30,04/02/2013
387,25/12/2012,alford (aberdeenshire)(uk/scotland),gb,,600,04/02/2013
388,26/12/2002,london (south east) (uk/england),gb,light,600,04/03/2003
389,26/12/2002,manchester (uk/england),gb,other,5,04/03/2003
390,26/12/2006,glasgow (uk/scotland),gb,light,120,01/02/2007
391,26/12/2008,gloucestershire (uk/england),gb,sphere,480,10/01/2009
392,26/12/2008,reading (uk/england),gb,fireball,180,19/03/2009
393,26/12/2009,bedford (uk/england),gb,egg,120,14/02/2010
394,26/12/2009,dundee (uk/scotland),gb,fireball,900,14/02/2010
395,27/12/2000,leeds (uk/england),gb,disk,6,03/01/2001
396,27/12/2006,bishops castle (uk/england),gb,sphere,300,01/02/2007
397,27/12/2007,hull (uk/england),gb,light,300,04/03/2008
398,27/12/2008,southampton (uk/england),gb,circle,4,10/01/2009
399,28/12/2002,stoke-on-trent (uk/england),gb,formation,4,04/03/2003
400,28/12/2005,lancashire (uk/england),gb,circle,7200,14/02/2006
401,28/12/2006,nottingham (uk/england),gb,sphere,300,01/02/2007
402,28/12/2008,harrogate (uk/england),gb,oval,900,10/01/2009
403,28/12/2008,birmingham (uk/england),gb,oval,60,10/01/2009
404,28/12/2009,blackburn (uk/england),gb,light,60,14/02/2010
405,28/12/2013,harrogate (uk/england),gb,triangle,10,10/01/2014
406,29/12/1994,halifax (uk/england),gb,sphere,30,18/02/2001
407,29/12/2003,liverpool (uk/england),gb,circle,300,17/01/2004
408,29/12/2006,london (uk/england),gb,egg,15,01/02/2007
409,29/12/2007,west sussex (uk/england),gb,fireball,30,04/03/2008
410,29/12/2009,kilmartin (uk/scotland),gb,light,2,14/02/2010
411,29/12/2009,middlesbrough (uk/england),gb,fireball,60,14/02/2010
424,03/12/2000,new forest (uk/england),gb,cigar,60,09/12/2000
426,03/12/2002,llandrindod wells (uk/wales),gb,fireball,45,23/12/2002
427,03/12/2006,aylesbury (uk/england),gb,oval,180,01/02/2007
428,03/12/2009,manchester (uk/england),gb,triangle,240,14/02/2010
412,30/12/2002,london (uk/england),gb,unknown,300,11/08/2004
413,30/12/2008,littlehampton (uk/england),gb,light,180,10/01/2009
414,31/12/2001,leeds (uk/england),gb,teardrop,180,11/01/2002
415,31/12/2004,dunstable (uk/england),gb,cone,900,11/01/2005
416,31/12/2007,aldershot (uk/england),gb,disk,240,14/02/2008
417,31/12/2008,london (uk/england),gb,light,300,10/01/2009
418,31/12/2009,swindon (uk/england),gb,circle,840,14/02/2010
419,31/12/2009,troon (uk/scotland),gb,circle,600,14/02/2010
420,31/12/2009,macclesfield (uk/england),gb,unknown,120,14/02/2010
421,31/12/2009,preston (uk/england),gb,light,60,14/02/2010
422,31/12/2012,rotherham (uk/england),gb,light,300,04/02/2013
423,31/12/2012,douglas (isle of man) (uk/england),gb,light,120,04/02/2013
433,04/12/1976,hull (uk/england),gb,egg,1200,07/12/2006
434,04/12/1979,burnley (uk/england),gb,teardrop,120,15/09/2005
435,04/12/1999,glasgow (uk/scotland),gb,light,120,02/12/2013
437,04/12/2002,west molesey (uk/england),gb,light,180,23/12/2002
441,04/12/2004,leicester (uk/england),gb,light,25,14/12/2004
442,04/12/2008,milton (near banbury) (uk/england),gb,circle,180,10/01/2009
445,04/12/2011,seaton (uk/england),gb,unknown,1800,12/12/2011
506,06/12/1997,birkenhead (uk/england),gb,other,9,09/12/2003
507,06/12/2000,sunderland (uk/england),gb,triangle,300,20/12/2000
510,06/12/2007,shropshire (uk/england),gb,cigar,10,04/03/2008
573,07/12/1998,alloa (uk/scotland),gb,oval,300,14/05/2002
578,07/12/2008,runcorn (uk/england),gb,fireball,90,10/01/2009
583,08/12/2005,blackpool (uk/england),gb,disk,420,24/02/2007
584,08/12/2005,birmingham (uk/england),gb,changing,3600,16/12/2005
586,08/12/2009,great yarmouth (uk/england),gb,light,180,12/12/2009
587,09/12/2005,london (uk/england),gb,other,30,16/07/2006
588,09/12/2007,london (uk/england),gb,light,10,04/03/2008
590,09/12/2010,reading (uk/england),gb,light,240,05/01/2011
591,09/12/2013,london (uk/england),gb,fireball,180,12/12/2013
524,01/02/1997,sunderland (uk/england),gb,light,900,05/08/2001
525,01/02/2003,doncaster (uk/england),gb,fireball,1090,21/03/2003
526,01/02/2007,london (uk/england),gb,circle,300,01/02/2007
511,10/02/2005,arbroath (uk/scotland),gb,circle,600,11/10/2005
512,10/02/2008,maidenhead (uk/england),gb,light,3600,14/02/2008
513,10/02/2008,london (uk/england),gb,circle,360,14/02/2008
514,10/02/2009,barnet (uk/england),gb,triangle,420,19/03/2009
515,10/02/2009,gwent (uk/wales),gb,circle,600,19/03/2009
516,10/02/2009,liverpool (uk/england),gb,circle,480,19/03/2009
517,10/02/2009,birmingham (uk/england),gb,fireball,300,19/03/2009
518,10/02/2010,sunderland (uk/england),gb,flash,600,13/04/2010
519,10/02/2012,burgess hill (uk/england),gb,cone,10,10/02/2012
520,10/02/2014,christchurch (uk/england),gb,other,172800,21/02/2014
521,11/02/2001,st. albans (uk/england),gb,formation,300,06/03/2001
522,11/02/2008,wolverhampton (uk/england),gb,light,60,14/02/2008
523,11/02/2012,london (uk/england),gb,circle,300,04/11/2012
527,12/02/2001,glasgow (uk/scotland),gb,disk,180,06/03/2001
528,12/02/2003,slough (uk/england),gb,light,600,04/03/2003
529,12/02/2004,newcastle upon tyne (uk/england),gb,cigar,25,02/03/2004
530,12/02/2005,london (uk/england),gb,cigar,5,22/02/2005
531,12/02/2006,kingston upon hull (uk/england),gb,unknown,30,15/05/2006
532,12/02/2008,luton (uk/england),gb,light,900,14/02/2008
533,12/02/2012,larkhall (uk/scotland),gb,circle,300,13/03/2012
534,13/02/2004,chelmsford (uk/england),gb,oval,600,02/03/2004
535,13/02/2010,london (uk/england),gb,light,120,14/02/2010
536,13/02/2010,watford (hertfordshire) (uk/england),gb,fireball,180,14/02/2010
537,13/02/2010,coggeshall (uk/england),gb,light,180,14/02/2010
538,14/02/2000,todmorden (uk/england),gb,light,60,18/02/2001
539,14/02/2002,bradford (uk/england),gb,flash,3600,26/07/2002
540,14/02/2002,stroud (uk/england),gb,disk,300,01/08/2003
541,14/02/2004,glasgow (uk/scotland),gb,circle,120,17/03/2004
542,14/02/2006,lancashire (uk/england),gb,sphere,120,11/03/2006
543,14/02/2009,grimsby (uk/england),gb,fireball,300,19/03/2009
544,15/02/1955,welwyn garden city (uk/england),gb,fireball,1200,14/02/2010
545,15/02/1996,glasgow (uk/scotland),gb,circle,600,15/05/2006
546,15/02/2003,leicester (uk/england),gb,light,10,04/03/2003
547,15/02/2003,birmingham (uk/england),gb,flash,7200,25/02/2003
548,15/02/2009,bedford (uk/england),gb,light,240,19/03/2009
549,15/02/2009,penzance (cornwall) (uk/england),gb,circle,300,19/03/2009
550,15/02/2009,stafford (uk/england),gb,disk,145,19/03/2009
551,16/02/2000,glasgow (ayrshire) (uk/scotland),gb,light,120,28/11/2007
552,16/02/2001,nottingham (uk/england),gb,light,2400,24/02/2001
553,16/02/2001,willerby (near hull) (uk/england),gb,light,600,18/02/2001
554,16/02/2001,aberdeen (uk/scotland),gb,light,300,05/08/2001
555,16/02/2006,norwich (uk/england),gb,other,60,30/10/2006
556,16/02/2008,kendal (uk/england),gb,light,30,04/03/2008
557,17/02/2006,great yarmouth (uk/england),gb,light,120,11/03/2006
558,17/02/2008,wigan (uk/england),gb,cylinder,300,31/03/2008
559,18/02/2009,hastings (uk/england),gb,circle,1200,19/03/2009
560,18/02/2011,london (uk/england),gb,fireball,240,18/02/2011
561,18/02/2013,bradford (west yorkshire) (uk/england),gb,circle,600,28/02/2013
562,18/02/2014,torquay (uk/england),gb,other,600,21/02/2014
563,19/02/2000,swansea (uk/wales),gb,other,420,15/05/2006
564,19/02/2006,london (uk/england),gb,light,5,11/03/2006
565,19/02/2011,chawton (village)(hampshire) (uk/england),gb,light,30,23/02/2011
566,19/02/2012,bridlington (e. riding) (uk/england),gb,fireball,240,13/03/2012
571,02/02/1996,inverkeithing (uk/scotland),gb,triangle,7200,16/07/2003
635,02/02/2001,hull (uk/england),gb,circle,120,18/02/2001
636,02/02/2008,london (uk/england),gb,diamond,1500,14/02/2008
637,02/02/2014,rothwell (uk/england),gb,oval,180,07/02/2014
638,02/02/2014,birmingham (uk/endland),gb,circle,2,07/02/2014
567,20/02/2009,derbyshire (uk/england),gb,circle,360,19/03/2009
568,21/02/2001,surrey (uk/england),gb,flash,120,04/09/2003
569,21/02/2006,sheffield (uk/england),gb,circle,5,11/03/2006
570,21/02/2010,ayrshire (uk/scotland),gb,sphere,60,13/04/2010
696,23/02/2003,oswestry (uk/england),gb,egg,60,09/12/2003
697,23/02/2004,blackburn (uk/england),gb,cigar,600,02/03/2004
698,24/02/2000,hebden bridge (uk/england),gb,teardrop,90,27/02/2000
699,25/02/2004,nottingham (uk/england),gb,diamond,1320,02/03/2004
700,25/02/2010,tenbury wells (uk/england),gb,triangle,120,13/04/2010
701,26/02/1997,london (uk/england),gb,light,180,07/03/1998
702,26/02/2007,falkirk (uk/scotland),gb,light,900,08/03/2007
703,26/02/2009,hengoed (uk/england),gb,triangle,480,14/04/2009
704,26/02/2011,doncaster (uk/england),gb,formation,15,10/03/2011
705,26/02/2014,macclesfield (cheshire) (uk/england),gb,other,10,27/02/2014
706,27/02/2003,somerset (uk/england),gb,cigar,15,11/03/2006
707,27/02/2010,fairford (uk/england),gb,circle,300,13/04/2010
708,28/02/2001,glasgow (uk/scotland),gb,cone,1200,28/04/2001
709,28/02/2001,caldicot (uk/wales),gb,flash,300,12/06/2002
710,28/02/2002,liverpool (uk/england),gb,triangle,60,19/03/2002
711,28/02/2006,oxford (uk/england),gb,formation,2040,11/03/2006
712,29/02/2004,blackpool (uk/england),gb,changing,600,02/03/2004
713,03/02/2002,inverness (uk/scotland),gb,formation,30,19/03/2002
714,03/02/2007,london (uk/england),gb,light,45,24/02/2007
715,03/02/2007,reading (uk/england),gb,disk,180,24/02/2007
716,03/02/2007,exeter (uk/england),gb,unknown,20,24/02/2007
717,03/02/2008,holywell (uk/wales),gb,cylinder,1200,04/03/2008
718,03/02/2012,leven (uk/england),gb,cigar,180,03/02/2012
719,04/02/2002,aberdeen (uk/scotland),gb,other,10,08/04/2002
720,04/02/2009,reading (uk/england),gb,sphere,180,14/04/2009
721,05/02/2006,manchester (uk/england),gb,other,120,14/02/2006
722,06/02/1980,derby (uk/england),gb,egg,4,11/03/2006
723,06/02/2001,carlisle (uk/england),gb,disk,900,05/08/2001
724,06/02/2002,bristol (uk/england),gb,unknown,120,05/02/2003
725,06/02/2002,oakham (uk/england),gb,triangle,240,22/02/2002
726,06/02/2002,glasgow (near) (uk/scotland),gb,,900,23/12/2002
727,06/02/2002,london (uk/england),gb,circle,3,22/02/2002
728,06/02/2004,egham (uk/england),gb,light,300,12/02/2004
729,06/02/2006,woodford green (uk/england),gb,other,1800,15/05/2006
730,06/02/2008,durham (uk/england),gb,diamond,120,14/02/2008
731,06/02/2010,skegness (uk/england),gb,light,120,14/02/2010
732,07/02/1990,york (uk/england),gb,cylinder,60,05/08/2001
733,07/02/2001,manchester (uk/england),gb,light,45,18/02/2001
734,07/02/2001,liverpool (uk/england),gb,changing,720,18/02/2001
735,07/02/2004,london (uk/england),gb,diamond,2100,12/02/2004
736,07/02/2005,hanworth (middlesex) (uk/england),gb,oval,3600,12/08/2008
737,07/02/2005,nottingham (uk/england),gb,triangle,20,08/02/2005
738,07/02/2008,bolton (uk/england),gb,other,240,19/07/2010
739,07/02/2009,morton (near norwich) (uk/england),gb,light,600,19/03/2009
740,07/02/2009,leicestershire (uk/england),gb,light,300,19/03/2009
741,07/02/2010,knutsford (uk/england),gb,,300,06/07/2010
742,08/02/1984,brighton (uk/england),gb,triangle,2,20/08/2001
743,08/02/1990,manchester (uk/england),gb,triangle,8,11/05/2005
744,08/02/2001,bolton (uk/england),gb,,3,18/02/2001
745,08/02/2001,wakefield (uk/england),gb,cigar,30,18/02/2001
746,08/02/2004,bristol (uk/england),gb,light,7200,12/02/2004
747,08/02/2007,darlington (uk/england),gb,disk,2,07/08/2007
748,09/02/2009,salford (uk/england),gb,changing,60,19/03/2009
749,09/02/2009,salford (uk/england),gb,changing,60,19/03/2009
760,01/03/1986,birmingham (uk/england),gb,other,120,13/03/2012
761,01/03/1993,merseyside (uk/england),gb,sphere,3600,05/08/2001
762,01/03/1998,sunderland (uk/england),gb,rectangle,300,28/08/2003
639,01/03/2001,leeds (uk/england),gb,disk,2,06/03/2001
640,01/03/2007,cardiff (uk/wales),gb,teardrop,2,14/04/2009
641,01/03/2009,leeds (uk/england),gb,light,960,19/03/2009
642,01/03/2010,ystradgynlais (uk/wales),gb,,120,13/04/2010
750,10/03/2001,yorkshire (uk/england),gb,sphere,8,16/03/2001
751,10/03/2004,great yarmouth (uk/england),gb,disk,30,27/10/2004
752,10/03/2007,northamptonshire (uk/england),gb,other,240,28/11/2007
753,10/03/2007,wolverhampton (uk/england),gb,sphere,4200,27/04/2007
754,10/03/2011,whitchurch (buckinghamshire) (uk/england),gb,sphere,180,23/03/2011
755,10/03/2012,warsop (mansfield) (uk/england),gb,light,5,30/10/2012
756,11/03/2000,rye (uk/england),gb,egg,12,02/12/2000
757,11/03/2007,warrington (uk/england),gb,triangle,120,28/11/2007
758,11/03/2010,shrewsbury (uk/england),gb,sphere,360,13/04/2010
759,11/03/2012,cornwall (camborne) (uk/england),gb,other,300,04/11/2012
643,12/03/1995,birmingham (uk/england),gb,triangle,60,26/04/1999
644,12/03/1996,clacton-on-sea (uk/england),gb,triangle,60,12/10/2001
645,12/03/1997,sunderland (uk/england),gb,sphere,600,14/12/2004
646,12/03/2002,warrington (uk/england),gb,disk,12,19/03/2002
647,12/03/2004,bristol (uk/england),gb,sphere,120,27/04/2004
648,12/03/2007,edinburgh (uk/scotland),gb,unknown,60,04/03/2008
649,12/03/2010,skelmersdale (uk/england),gb,light,120,13/04/2010
650,12/03/2011,coventry (uk/england),gb,triangle,600,12/12/2011
651,13/03/2001,glasgow (uk/scotland),gb,sphere,5,16/03/2001
652,13/03/2005,edinburgh (uk/scotland),gb,formation,180,11/05/2005
653,13/03/2005,crewe (uk/england),gb,sphere,60,16/04/2005
654,13/03/2005,alton (near) (uk/england),gb,other,15,18/03/2014
655,13/03/2006,lancaster (uk/england),gb,triangle,12,15/05/2006
656,13/03/2009,wolverhampton (uk/england),gb,oval,40,19/03/2009
657,13/03/2011,plymouth (uk/england),gb,circle,60,23/03/2011
658,14/03/2009,newark (uk/england),gb,fireball,420,19/03/2009
659,14/03/2013,durham (uk/england),gb,formation,120,15/05/2013
660,15/03/1991,hertfordshire (uk/england),gb,disk,30,05/08/2001
661,15/03/1993,edinburgh (uk/scotland),gb,unknown,300,12/12/2009
662,15/03/2002,aberdare (uk/wales),gb,sphere,600,08/04/2002
663,15/03/2003,ellesmere port (uk/england),gb,sphere,60,21/03/2003
664,15/03/2007,leicester (uk/england),gb,,900,27/04/2007
665,15/03/2009,erith (uk/england),gb,unknown,120,14/04/2009
666,15/03/2009,blackheath (uk/england),gb,light,120,09/06/2009
667,15/03/2010,london (uk/england),gb,light,900,13/04/2010
668,16/03/2004,dunstable (uk/england),gb,disk,1200,17/03/2004
669,16/03/2004,oxford (uk/england),gb,cigar,660,17/03/2004
670,16/03/2005,distington (uk/england),gb,circle,2,11/05/2005
671,16/03/2014,cambridgeshire (uk/england),gb,circle,30,27/03/2014
672,17/03/2003,london (uk/england),gb,cylinder,2700,21/03/2003
673,17/03/2004,kirkby in ashfield (nottingham) (uk/england),gb,triangle,300,23/03/2004
674,17/03/2004,coventry (uk/england),gb,light,1200,23/03/2004
675,17/03/2005,newbury (uk/england),gb,circle,10,11/05/2005
676,17/03/2005,aylesbury (uk/england),gb,oval,10,11/05/2005
677,17/03/2007,coventry (uk/england),gb,changing,120,27/04/2007
678,18/03/2012,hertford (uk/england),gb,disk,180,13/05/2012
679,18/03/2014,lincoln (uk/england),gb,light,180,21/03/2014
680,19/03/2002,wisbech (uk/england),gb,unknown,300,08/04/2002
681,19/03/2006,birmingham (uk/england),gb,light,7200,30/10/2006
694,02/03/2001,fleetwood (uk/england),gb,triangle,480,16/03/2001
695,02/03/2003,bristol (uk/england),gb,cigar,1200,24/09/2003
682,20/03/1994,london (uk/england),gb,other,900,11/08/2004
683,20/03/2000,great yarmouth (uk/england),gb,other,3600,04/03/2003
684,20/03/2003,salford (uk/england),gb,formation,10,27/05/2003
685,20/03/2009,newark (uk/england),gb,light,60,14/04/2009
686,20/03/2009,birmingham (uk/england),gb,sphere,180,14/04/2009
687,20/03/2010,bristol (uk/england),gb,egg,180,13/04/2010
688,20/03/2014,stoke-on-trent (uk/england),gb,circle,5,21/03/2014
689,21/03/2002,greenwich (uk/england),gb,circle,600,27/10/2004
690,21/03/2004,langford (uk/england),gb,triangle,300,23/03/2004
691,21/03/2009,rotherham (south yorkshire) (uk/england),gb,circle,300,14/04/2009
692,21/03/2009,manchester (uk/england),gb,sphere,180,14/04/2009
693,21/03/2010,dornoch (uk/scotland),gb,circle,1500,13/04/2010
763,22/03/2004,motherwell (n. lanarkshire co.) (uk/scotland),gb,cylinder,3,28/03/2004
764,22/03/2009,harpenden (uk/england),gb,circle,15,14/04/2009
765,22/03/2009,manchester (uk/england),gb,light,1200,12/05/2009
766,23/03/1998,lichfield (near); staffordshire (uk/england),gb,cigar,180,19/03/2002
830,24/03/2002,coventry (uk/england),gb,sphere,10,08/04/2002
831,24/03/2014,birmingham (uk/england),gb,,180,27/03/2014
832,25/03/2003,folkestone (uk/england),gb,unknown,300,28/03/2004
833,25/03/2010,sale (manchester) (uk/england),gb,other,300,13/04/2010
834,26/03/2013,coventry (uk/england),gb,cigar,4,15/05/2013
835,27/03/2001,london (uk/england),gb,other,420,01/04/2001
836,27/03/2002,nottingham (uk/england),gb,cone,30,08/04/2002
837,27/03/2008,london (uk/england),gb,other,1,30/08/2013
838,27/03/2010,london (uk/england),gb,fireball,420,13/04/2010
839,28/03/2004,brighton (uk/england),gb,triangle,60,28/03/2004
847,03/03/1983,london (uk/england),gb,cigar,15,05/07/2005
848,03/03/1995,sunderland (uk/england),gb,light,600,28/04/2001
849,03/03/2003,sheffield (uk/england),gb,cone,21,04/03/2003
850,03/03/2006,bognor regis (uk/england),gb,circle,10,11/03/2006
851,03/03/2006,london (uk/england),gb,triangle,30,08/03/2007
852,03/03/2012,norwich (norfolk) (uk/england),gb,sphere,60,13/03/2012
840,30/03/2001,solihull (uk/england),gb,cigar,1500,01/04/2001
841,30/03/2003,new brighton (uk/england),gb,light,300,22/04/2003
842,30/03/2003,loanhead (near edinburgh) (uk/scotland),gb,cone,20,22/04/2003
843,30/03/2006,penicuik (uk/scotland),gb,triangle,240,15/05/2006
844,30/03/2009,worcester (uk/england),gb,other,60,20/06/2011
845,30/03/2011,london (uk/england),gb,,300,03/04/2011
846,31/03/1993,norfolk (uk/england),gb,triangle,120,09/09/2013
853,04/03/2001,pewsey (uk/england),gb,light,60,06/03/2001
854,04/03/2006,coventry (uk/england),gb,cross,360,15/05/2006
855,04/03/2006,canterbury (near)&#44 dover&#44 kent (uk/england),gb,disk,40,11/03/2006
856,04/03/2007,lancashire (uk/england),gb,formation,50,08/03/2007
857,04/03/2008,durham (uk/england),gb,cone,3600,31/10/2008
858,05/03/1999,falkirk (uk/england),gb,triangle,600,06/06/2000
859,05/03/2006,birmingham (uk/england),gb,other,900,11/03/2006
860,05/03/2006,london (uk/england),gb,oval,20,16/07/2006
861,05/03/2009,tavistock (uk/england),gb,circle,120,19/03/2009
862,05/03/2014,ipswich (uk/england),gb,oval,30,18/03/2014
863,06/03/1998,southampton (hampshire) (uk/england),gb,changing,1200,19/03/2002
864,06/03/2002,birmingham (uk/england),gb,light,360,12/06/2002
865,06/03/2004,spalding (uk/england),gb,light,10,17/03/2004
866,06/03/2004,fleetwood (uk/england),gb,sphere,300,17/03/2004
867,06/03/2004,hertfordshire (uk/england),gb,triangle,7200,08/02/2005
868,07/03/2002,london (uk/england),gb,triangle,300,19/03/2002
